ID,NAME,POS,FPTS/G,FPTS,PPGOR
18877,Christian McCaffrey,RB,31,495.2,16.84418605
19781,Lamar Jackson,QB,29.4,441.68,9.42962963
17960,Michael Thomas,WR,25.3,404.6,11.65967742
16762,Jameis Winston,QB,23.3,373.36,3.32962963
18055,Dak Prescott,QB,23.2,371.78,3.22962963
18857,Deshaun Watson,QB,23,344.98,3.02962963
14536,Russell Wilson,QB,21.5,344.6,1.52962963
19045,Aaron Jones,RB,20.9,334.8,6.744186047
17923,Ezekiel Elliott,RB,20.9,334.7,6.744186047
19562,Austin Ekeler,RB,20.2,323,6.044186047
732,Matt Ryan,QB,21.3,319.34,1.32962963
17959,Derrick Henry,RB,21,315.6,6.844186047
18890,Patrick Mahomes,QB,22.5,315.04,2.52962963
20889,Kyler Murray,QB,19.6,314.28,-0.37037037
18872,Dalvin Cook,RB,22.1,309.4,7.944186047
17920,Carson Wentz,QB,19.1,304.86,-0.87037037
19801,Josh Allen,QB,18.8,301.56,-1.17037037
2593,Aaron Rodgers,QB,18.6,298.38,-1.37037037
18880,Chris Godwin IR,WR,21,294.1,7.359677419
13291,Julio Jones,WR,19.5,292.1,5.859677419
4314,Tom Brady,QB,18,287.68,-1.97037037
17922,Jared Goff,QB,17.9,286.52,-2.07037037
18882,Cooper Kupp,WR,17.8,285.5,4.159677419
14986,DeAndre Hopkins,WR,19,284.54,5.359677419
8244,Philip Rivers,QB,17.7,282.5,-2.27037037
19798,Nick Chubb,RB,17.4,279.2,3.244186047
16041,Jimmy Garoppolo,QB,17.1,274.32,-2.87037037
18803,Leonard Fournette,RB,18,269.4,3.844186047
8283,Ryan Fitzpatrick,QB,17.9,268.46,-2.07037037
15076,Keenan Allen,WR,16.7,267.5,3.059677419
8355,Julian Edelman,WR,16.6,266.28,2.959677419
14252,Kirk Cousins,QB,17.7,265.42,-2.27037037
18977,Kenny Golladay,WR,16.5,264,2.859677419
16263,Allen Robinson II,WR,16.5,263.9,2.859677419
15048,Travis Kelce,TE,16.3,261.3,4.042857143
19790,Baker Mayfield,QB,16.3,261.18,-3.67037037
16765,Amari Cooper,WR,16.2,258.5,2.559677419
16311,Derek Carr,QB,16.1,258.36,-3.87037037
16775,DeVante Parker,WR,16.1,258.2,2.459677419
13337,Mark Ingram II,RB,17.1,256.5,2.944186047
19766,Saquon Barkley,RB,19.7,256.1,5.544186047
19119,Chris Carson,RB,17,254.6,2.844186047
20841,Daniel Jones,QB,19.5,252.98,-0.47037037
18878,Alvin Kamara,RB,17.8,249.52,3.644186047
20880,Gardner Minshew,QB,17.7,248.24,-2.27037037
16830,Tyler Lockett,WR,15.4,247.2,1.759677419
7242,Drew Brees,QB,22.2,243.76,2.22962963
19844,DJ Moore,WR,16.2,243.5,2.559677419
16020,Jarvis Landry,WR,15.2,243.4,1.559677419
13799,Ryan Tannehill,QB,20.2,242.18,0.22962963
14871,Robert Woods IR,WR,16.1,241.9,2.459677419
16597,Mike Evans,WR,18.6,241.7,4.959677419
18018,Jacoby Brissett,QB,15.8,237.68,-4.17037037
18858,Joe Mixon,RB,14.8,237.4,0.644186047
16964,Darren Waller,TE,14.8,237,2.542857143
17986,Tyler Boyd,WR,14.8,236.9,1.159677419
19816,DJ Chark Jr.,WR,15.7,234.8,2.059677419
12841,Andy Dalton,QB,18,233.66,-1.97037037
21042,A.J. Brown,WR,14.5,232.1,0.859677419
19063,George Kittle,TE,16.5,231.5,4.242857143
16906,Stefon Diggs,WR,15.3,230.1,1.659677419
16470,Davante Adams,WR,19.1,228.7,5.459677419
19800,Courtland Sutton,WR,14.3,228.42,0.659677419
16640,John Brown,WR,15.1,225.82,1.459677419
19867,Michael Gallup,WR,16,224.7,2.359677419
18003,Kenyan Drake,RB,16,224.2,1.844186047
20933,Miles Sanders,RB,13.9,222.7,-0.255813953
16771,Todd Gurley II,RB,14.8,221.4,0.644186047
18811,Mitchell Trubisky,QB,14.7,220.82,-5.27037037
14856,Zach Ertz,TE,14.6,219.6,2.342857143
14967,Le'Veon Bell,RB,14.4,216,0.244186047
19803,Mark Andrews,TE,14.3,214.2,2.042857143
19812,Sam Darnold,QB,16.2,211.16,-3.77037037
16389,Odell Beckham Jr.,WR,13,208.3,-0.640322581
20824,Josh Jacobs,RB,16,207.6,1.844186047
20053,Kyle Allen,QB,15.9,206.48,-4.07037037
20128,Phillip Lindsay,RB,12.7,203.7,-1.455813953
19802,Calvin Ridley,WR,15.6,203,1.959677419
16056,James White,RB,13.4,201.2,-0.755813953
20873,Terry McLaurin,WR,14.4,200.9,0.759677419
13870,Marvin Jones Jr.,WR,15.4,199.9,1.759677419
16524,Devonta Freeman,RB,14.3,199.6,0.144186047
11063,Emmanuel Sanders,WR,11.7,199.3,-1.940322581
20932,Deebo Samuel,WR,13.3,199.1,-0.340322581
16866,Jamison Crowder,WR,12.4,197.7,-1.240322581
17963,Austin Hooper,TE,15.2,197.7,2.942857143
18082,Tyreek Hill,WR,16.2,194.3,2.559677419
20875,DK Metcalf,WR,12.1,193.1,-1.540322581
14141,Cole Beasley,WR,12.7,190.8,-0.940322581
18998,Marlon Mack,RB,13.6,190.3,-0.555813953
16776,Melvin Gordon III,RB,15.6,186.8,1.444186047
9038,Matthew Stafford,QB,23.3,186.56,3.32962963
5571,Larry Fitzgerald,WR,11.5,184.4,-2.140322581
20882,David Montgomery,RB,11.2,178.4,-2.955813953
20943,Darius Slayton,WR,12.6,176,-1.040322581
19815,Christian Kirk,WR,13.4,174.2,-0.240322581
18032,Tyler Higbee,TE,11.5,172.4,-0.757142857
18928,Curtis Samuel,WR,10.7,171.7,-2.940322581
19861,Ronald Jones II O,RB,10.7,171.3,-3.455813953
18187,Robby Anderson,WR,10.7,171.3,-2.940322581
17217,Raheem Mostert IR,RB,10.6,170.2,-3.555813953
8534,Jared Cook,TE,12,167.5,-0.257142857
18914,Mike Williams,WR,11.2,167.3,-2.440322581
21077,Diontae Johnson,WR,10.3,165.1,-3.340322581
16668,Carlos Hyde,RB,10.3,164.2,-3.855813953
19003,Tarik Cohen,RB,10.2,163.9,-3.955813953
15071,Latavius Murray,RB,10.2,163.2,-3.955813953
13227,Randall Cobb,WR,10.8,161.9,-2.840322581
18992,Dede Westbrook,WR,10.6,159.7,-3.040322581
16837,Chris Conley,WR,10,159.5,-3.640322581
11611,Golden Tate,WR,14.2,156.2,0.559677419
4807,Adrian Peterson,RB,10.3,155,-3.855813953
16838,Duke Johnson,RB,9.7,155,-4.455813953
17975,Hunter Henry,TE,12.8,154.2,0.542857143
19828,Sony Michel,RB,9.6,153.6,-4.555813953
20941,Devin Singletary,RB,12.7,151.9,-1.455813953
9906,Danny Amendola,WR,10,149.56,-3.640322581
18983,James Conner,RB,15,149.5,0.844186047
21045,Marquise Brown,WR,10.7,149.4,-2.940322581
18995,Jamaal Williams,RB,10.7,149.3,-3.455813953
16031,Damien Williams,RB,13.5,148.1,-0.655813953
17961,Sterling Shepard,WR,14.8,147.8,1.159677419
16787,Breshad Perriman O,WR,10.5,147.1,-3.140322581
19863,Dallas Goedert,TE,9.8,146.7,-2.457142857
17048,Tyrell Williams,WR,10.4,146.1,-3.240322581
16847,David Johnson,RB,11,142.5,-3.155813953
16003,Sammy Watkins,WR,10.2,142.5,-3.440322581
19823,Royce Freeman,RB,8.9,142.2,-5.255813953
19172,Zach Pascal,WR,8.8,141.3,-4.840322581
722,Jason Witten,TE,8.8,140.9,-3.457142857
17916,William Fuller V,WR,12.7,140,-0.940322581
20924,Hunter Renfrow,WR,10.7,139.5,-2.940322581
16834,Tevin Coleman,RB,9.9,138.4,-4.255813953
19865,James Washington,WR,9.2,137.5,-4.440322581
19853,Mike Gesicki,TE,8.6,137,-3.657142857
19864,Anthony Miller,WR,8.4,134.5,-5.240322581
1658,Greg Olsen,TE,9,126.7,-3.257142857
14187,Alshon Jeffery,WR,12.5,125.2,-1.140322581
14005,T.Y. Hilton,WR,12.5,125.1,-1.140322581
13878,Mohamed Sanu Sr. IR,WR,8.3,124.1,-5.340322581
15196,Kenny Stills,WR,9.5,123.1,-4.140322581
18061,DeAndre Washington,RB,7.6,121.9,-6.555813953
20788,Mecole Hardman,WR,7.6,121.5,-6.040322581
11932,LeSean McCoy,RB,9.3,120.6,-4.855813953
16568,Brandin Cooks,WR,8.6,120.5,-5.040322581
19912,Nyheim Hines,RB,7.4,118.9,-6.755813953
20753,Noah Fant,TE,7.4,118,-4.857142857
19850,Mason Rudolph,QB,11.8,117.8,-8.17037037
18375,Peyton Barber,RB,7.3,117.5,-6.855813953
15694,Case Keenum,QB,11.7,117.48,-8.27037037
15534,Adam Thielen,WR,11.7,117.4,-1.940322581
18883,JuJu Smith-Schuster,WR,9.8,117.2,-3.840322581
18912,Evan Engram,TE,14.4,115.4,2.142857143
18879,Corey Davis,WR,7.7,115.1,-5.940322581
13275,Kyle Rudolph,TE,7.1,113.7,-5.157142857
15602,Jack Doyle,TE,7,111.8,-5.257142857
18067,Jordan Howard,RB,11.1,111.4,-3.055813953
19319,Matt Breida O,RB,8.5,110.3,-5.655813953
15247,Darren Fells,TE,6.9,110.1,-5.357142857
21400,Steven Sims,WR,6.8,109.5,-6.840322581
14918,Tyler Eifert,TE,6.7,106.6,-5.557142857
19996,Jaylen Samuels,RB,7.6,106.4,-6.555813953
20145,Allen Lazard,WR,8.8,105.8,-4.840322581
18990,Jonnu Smith,TE,6.5,104.7,-5.757142857
18047,Demarcus Robinson,WR,6.5,103.9,-7.140322581
20057,Auden Tate IR,WR,8.5,102.5,-5.140322581
19238,Taysom Hill O,QB,6.4,102.2,-13.57037037
14917,Rex Burkhead,RB,7.9,102.1,-6.255813953
18881,John Ross,WR,12.8,102,-0.840322581
18944,Kareem Hunt,RB,12.7,101.4,-1.455813953
18197,Alex Erickson,WR,6.3,101.24,-7.340322581
14985,Ryan Griffin,TE,7.8,101,-4.457142857
16790,Phillip Dorsett II,WR,7.2,100.8,-6.440322581
11488,Jimmy Graham,TE,6.3,100.7,-5.957142857
20006,Russell Gage,WR,6.2,99.8,-7.440322581
20239,Gus Edwards,RB,6.2,99.6,-7.955813953
16781,Nelson Agholor,WR,8.9,98,-4.740322581
5820,Frank Gore,RB,6.1,97.9,-8.055813953
20039,Boston Scott,RB,8.9,97.9,-5.255813953
19318,Kendrick Bourne,WR,6.1,97.8,-7.540322581
20912,Tony Pollard,RB,6.4,96.2,-7.755813953
611,Joe Flacco,QB,12,95.88,-7.97037037
16497,Teddy Bridgewater,QB,10.6,95.46,-9.37037037
16141,Willie Snead IV,WR,5.9,95.1,-7.740322581
19281,Jacob Hollister,TE,8.5,93.9,-3.757142857
15102,Chris Thompson,RB,8.5,93.6,-5.655813953
18935,Gerald Everett,TE,7.1,92.8,-5.157142857
20988,Preston Williams,WR,11.5,91.8,-2.140322581
16593,Cameron Brate,TE,5.7,91.1,-6.557142857
16129,Taylor Gabriel,WR,10,90.3,-3.640322581
16763,Marcus Mariota,QB,12.9,90.02,-7.07037037
19903,Jordan Akins,TE,5.6,89.8,-6.657142857
16308,Albert Wilson,WR,6.9,89.4,-6.740322581
19822,Kerryon Johnson,RB,11.1,89,-3.055813953
12109,Ted Ginn Jr.,WR,5.6,88.9,-8.040322581
19976,Marquez Valdes-Scantling,WR,5.4,87.1,-8.240322581
16451,Eric Ebron,TE,7.9,86.5,-4.357142857
17290,Adam Humphries,WR,7.2,86.5,-6.440322581
19919,Chase Edmonds,RB,6.6,85.8,-7.555813953
20795,Dwayne Haskins,QB,9.5,85.7,-10.47037037
19457,Blake Jarwin,TE,5.3,85.5,-6.957142857
11197,Demaryius Thomas,WR,7.8,85.3,-5.840322581
18901,O.J. Howard,TE,6.1,84.9,-6.157142857
16253,Allen Hurns,WR,6,84.6,-7.640322581
18464,J.D. McKissic,RB,5.2,83.8,-8.955813953
20805,T.J. Hockenson,TE,7,83.7,-5.257142857
15239,Vance McDonald,TE,6,83.5,-6.257142857
18690,Jalen Richard,RB,5.2,82.8,-8.955813953
18058,Tajaé Sharpe,WR,5.5,81.9,-8.140322581
20850,Dawson Knox,TE,5.3,79.7,-6.957142857
19799,Rashaad Penny,RB,7.9,79.3,-6.255813953
20949,Irv Smith Jr.,TE,4.9,79.1,-7.357142857
20836,Bisi Johnson,WR,4.9,79,-8.740322581
19514,Keelan Cole,WR,4.9,78.7,-8.740322581
19843,Hayden Hurst,TE,4.8,76.9,-7.457142857
18269,Geronimo Allison,WR,4.8,76.4,-8.840322581
19626,Dare Ogunbowale,RB,4.8,76.3,-9.355813953
20946,Kaden Smith,TE,8.4,75.8,-3.857142857
16931,Nick Boyle,TE,4.7,75.1,-7.557142857
20859,Drew Lock,QB,15,75,-4.97037037
14587,Josh Gordon O,WR,6.8,74.7,-6.840322581
19950,Will Dissly,TE,12.3,73.9,0.042857143
17141,Damiere Byrd,WR,6.6,72.9,-7.040322581
19897,Tre'Quan Smith,WR,6.5,71.4,-7.140322581
20868,Alexander Mattison,RB,5.3,69.4,-8.855813953
14916,Giovani Bernard,RB,4.3,69.4,-9.855813953
20500,Darrel Williams O,RB,6.9,68.8,-7.255813953
20884,Foster Moreau,TE,5.3,68.4,-6.957142857
21211,Patrick Laird,RB,4.5,68.2,-9.655813953
12708,Dion Lewis,RB,4.2,67.3,-9.955813953
19033,Brian Hill,RB,5.6,67.2,-8.555813953
20789,Kelvin Harmon,WR,4.2,66.94,-9.440322581
16278,Cody Latimer,WR,4.4,66,-9.240322581
15866,Josh Hill,TE,4.1,65.6,-8.157142857
16694,Paul Richardson,WR,6.4,64.5,-7.240322581
19916,DaeSean Hamilton,WR,4,63.7,-9.640322581
4932,Eli Manning,QB,15.8,63.38,-4.17037037
19043,Isaiah McKenzie,WR,4.5,63.3,-9.140322581
16917,C.J. Uzomah,TE,4,63.2,-8.257142857
18123,Jeff Driskel,TE,20.7,62.1,8.442857143
19017,Josh Reynolds,WR,3.9,61.9,-9.740322581
20876,Jakobi Meyers,WR,4.1,61.9,-9.540322581
21277,David Blough,QB,12.3,61.36,-7.67037037
20837,Ty Johnson,RB,3.8,61.2,-10.35581395
19120,David Moore,WR,4.3,60.6,-9.340322581
19797,Derrius Guice,RB,12.1,60.4,-2.055813953
21562,Devlin Hodges,QB,7.5,60.32,-12.47037037
16326,Seth Roberts,WR,3.8,60.1,-9.840322581
19410,Ricky Seals-Jones,TE,4.3,59.9,-7.957142857
19705,Greg Ward,WR,10,59.9,-3.640322581
18209,Marcus Johnson,WR,7.5,59.7,-6.140322581
17053,Malcolm Brown,RB,4.2,59.1,-9.955813953
20950,Benny Snell Jr.,RB,4.5,58.9,-9.655813953
14465,Jarius Wright,WR,3.6,56.9,-10.04032258
19067,Jeremy Sprinkle,TE,3.5,56.1,-8.757142857
18039,Pharoh Cooper,WR,4.3,55.5,-9.340322581
7175,Delanie Walker,TE,7.8,54.5,-4.457142857
19979,Jordan Wilkins,RB,3.9,54,-10.25581395
19937,Keke Coutee,WR,6,53.8,-7.640322581
20159,Mike Boone,RB,3.3,53,-10.85581395
20079,Trey Quinn,WR,4.4,52.8,-9.240322581
19824,Kalen Ballage,RB,4.3,51.8,-9.855813953
20743,Ryquell Armstead,RB,3.2,51.2,-10.95581395
13741,Brandon Bolden,RB,3.4,50.9,-10.75581395
21037,Miles Boykin,WR,3.2,50.8,-10.44032258
14901,Kyle Juszczyk,FB,4.2,50.6,0
15305,Demetrius Harris,TE,3.3,49.9,-8.957142857
20295,Vyncint Smith,WR,3.8,49.7,-9.840322581
20802,Justice Hill,RB,3.1,49.5,-11.05581395
18996,Wayne Gallman,RB,4.9,49.2,-9.255813953
15509,Jaron Brown,WR,3.5,49,-10.14032258
18926,Zay Jones,WR,3.3,48.9,-10.34032258
19098,Isaiah Ford,WR,6.1,48.5,-7.540322581
12751,Charles Clay,TE,3.2,47.7,-9.057142857
15215,Tavon Austin,WR,3.4,47.4,-10.24032258
20835,KeeSean Johnson,WR,4.7,47,-8.940322581
20360,Jeff Wilson Jr.,RB,4.7,46.9,-9.455813953
18103,Jakeem Grant Sr.,WR,4.7,46.9,-8.940322581
18361,Chester Rogers,WR,3.9,46.7,-9.740322581
18073,Jonathan Williams,RB,5.2,46.4,-8.955813953
16276,Bennie Fowler,WR,5.8,46.3,-7.840322581
20684,Malik Turner,WR,3.2,45.5,-10.44032258
20012,Bo Scarbrough,RB,7.4,44.2,-6.755813953
19915,Mark Walton,RB,6.1,43,-8.055813953
19922,Justin Watson,WR,2.7,42.9,-10.94032258
20011,Javon Wims,WR,2.7,42.6,-10.94032258
5834,Matt Moore,QB,7,42.26,-12.97037037
13723,Nick Foles,QB,10.4,41.74,-9.57037037
16933,James O'Shaughnessy,TE,8.3,41.3,-3.957142857
16816,Maxx Williams,TE,2.6,41.2,-9.657142857
14445,Rhett Ellison,TE,4.1,40.7,-8.157142857
21138,Scotty Miller,WR,4.1,40.6,-9.540322581
19296,Anthony Firkser,TE,2.7,40.4,-9.557142857
16815,Ameer Abdullah,RB,2.5,40.3,-11.65581395
17289,Jake Kumerow,WR,2.8,39.9,-10.84032258
3943,DeSean Jackson,WR,13.3,39.9,-0.340322581
18717,Marvin Hall,WR,4.4,39.8,-9.240322581
20792,N'Keal Harry,WR,5.6,39.4,-8.040322581
16656,Logan Thomas,TE,2.5,39.3,-9.757142857
